pdq,seasonal_pdq,hold_out,MAPE
"(2, 2, 0)","(1, 2, 2, 12)",9,0.05080715925432538
"(2, 2, 0)","(1, 2, 2, 12)",12,0.1254113185674777
"(2, 2, 0)","(2, 0, 0, 12)",6,0.03447891133852863
"(2, 2, 0)","(2, 0, 0, 12)",9,0.0984184076678187
"(2, 2, 0)","(2, 0, 0, 12)",12,0.07695362505658025
"(2, 2, 0)","(2, 0, 1, 12)",6,0.03390831444096362
"(2, 2, 0)","(2, 0, 1, 12)",9,0.10376721959436074
"(2, 2, 0)","(2, 0, 1, 12)",12,0.07714194625920238
"(2, 2, 0)","(2, 0, 2, 12)",6,0.022046595595690322
"(2, 2, 0)","(2, 0, 2, 12)",9,0.12444209255795036
"(2, 2, 0)","(2, 0, 2, 12)",12,7368.228743784589
"(2, 2, 0)","(2, 1, 0, 12)",6,0.07870290147886584
"(2, 2, 0)","(2, 1, 0, 12)",9,0.02398086962755192
"(2, 2, 0)","(2, 1, 0, 12)",12,0.043492919038236266
"(2, 2, 0)","(2, 1, 1, 12)",6,0.06597117016823954
"(2, 2, 0)","(2, 1, 1, 12)",9,0.022347849926899435
"(2, 2, 0)","(2, 1, 1, 12)",12,0.032839487791314924
"(2, 2, 0)","(2, 1, 2, 12)",6,722601177065559.2
"(2, 2, 0)","(2, 1, 2, 12)",9,129.7887967712912
"(2, 2, 0)","(2, 1, 2, 12)",12,0.11828267102765971
"(2, 2, 0)","(2, 2, 0, 12)",6,0.15140458051810632
"(2, 2, 0)","(2, 2, 0, 12)",9,0.0404878433677807
"(2, 2, 0)","(2, 2, 0, 12)",12,0.1660442652087322
"(2, 2, 0)","(2, 2, 1, 12)",6,0.08374257057213984
"(2, 2, 0)","(2, 2, 1, 12)",9,0.0433258504021225
"(2, 2, 0)","(2, 2, 1, 12)",12,0.08684409144677818
"(2, 2, 0)","(2, 2, 2, 12)",6,0.12948039099878622
"(2, 2, 0)","(2, 2, 2, 12)",9,0.09656486809482873
"(2, 2, 0)","(2, 2, 2, 12)",12,0.08662035807166313
"(2, 2, 1)","(0, 0, 0, 12)",6,0.018964566331870384
"(2, 2, 1)","(0, 0, 0, 12)",9,0.015119512360617014
"(2, 2, 1)","(0, 0, 0, 12)",12,0.11077815874149054
"(2, 2, 1)","(0, 0, 1, 12)",6,0.013002001007606637
"(2, 2, 1)","(0, 0, 1, 12)",9,0.015934648823931478
"(2, 2, 1)","(0, 0, 1, 12)",12,0.10804033221912555
"(2, 2, 1)","(0, 0, 2, 12)",6,0.008654821942341026
"(2, 2, 1)","(0, 0, 2, 12)",9,0.01241921170167603
"(2, 2, 1)","(0, 0, 2, 12)",12,35513.33351779945
"(2, 2, 1)","(0, 1, 0, 12)",6,0.0715173131107813
"(2, 2, 1)","(0, 1, 0, 12)",9,0.04150536412095556
"(2, 2, 1)","(0, 1, 0, 12)",12,0.14187333762440177
"(2, 2, 1)","(0, 1, 1, 12)",6,0.03368508509494498
"(2, 2, 1)","(0, 1, 1, 12)",9,0.01741292482945174
"(2, 2, 1)","(0, 1, 1, 12)",12,0.08400937149726866
"(2, 2, 1)","(0, 1, 2, 12)",6,0.13694157119565167
"(2, 2, 1)","(0, 1, 2, 12)",9,1.038565807126159
"(2, 2, 1)","(0, 1, 2, 12)",12,0.04039427394211295
"(2, 2, 1)","(0, 2, 0, 12)",6,0.1434517102939673
"(2, 2, 1)","(0, 2, 0, 12)",9,0.10649198042626488
"(2, 2, 1)","(0, 2, 0, 12)",12,0.30206298451846286
"(2, 2, 1)","(0, 2, 1, 12)",6,0.09896632644982835
"(2, 2, 1)","(0, 2, 1, 12)",9,0.06196939808111433
"(2, 2, 1)","(0, 2, 1, 12)",12,0.1433767999656677
"(2, 2, 1)","(0, 2, 2, 12)",6,0.1206651694085335
"(2, 2, 1)","(0, 2, 2, 12)",9,1.0056658450197502
"(2, 2, 1)","(0, 2, 2, 12)",12,0.028375638127025843
"(2, 2, 1)","(1, 0, 0, 12)",6,0.011982938959941283
"(2, 2, 1)","(1, 0, 0, 12)",9,0.018851466052473773
"(2, 2, 1)","(1, 0, 0, 12)",12,0.1055957732163861
"(2, 2, 1)","(1, 0, 1, 12)",6,0.013029734199856419
"(2, 2, 1)","(1, 0, 1, 12)",9,0.01915318638697317
"(2, 2, 1)","(1, 0, 1, 12)",12,0.10385780623857428
"(2, 2, 1)","(1, 0, 2, 12)",6,0.013985117602498211
"(2, 2, 1)","(1, 0, 2, 12)",9,0.010507311937016607
"(2, 2, 1)","(1, 0, 2, 12)",12,12983.14610381983
"(2, 2, 1)","(1, 1, 0, 12)",6,0.045702103968962064
"(2, 2, 1)","(1, 1, 0, 12)",9,0.026900237344756602
"(2, 2, 1)","(1, 1, 0, 12)",12,0.027867446284502616
"(2, 2, 1)","(1, 1, 1, 12)",6,0.02327170585732763
"(2, 2, 1)","(1, 1, 1, 12)",9,0.0187089838588347
"(2, 2, 1)","(1, 1, 1, 12)",12,0.0421342510230904
"(2, 2, 1)","(1, 1, 2, 12)",6,0.11384753722889156
"(2, 2, 1)","(1, 1, 2, 12)",9,15169.596394403941
"(2, 2, 1)","(1, 1, 2, 12)",12,0.07218582606244407
"(2, 2, 1)","(1, 2, 0, 12)",6,0.11341670105509287
"(2, 2, 1)","(1, 2, 0, 12)",9,0.06966779227795507
"(2, 2, 1)","(1, 2, 0, 12)",12,0.07541528757036352
"(2, 2, 1)","(1, 2, 1, 12)",6,0.056891567145377575
"(2, 2, 1)","(1, 2, 1, 12)",9,0.029117594297267
"(2, 2, 1)","(1, 2, 1, 12)",12,0.02685499213629849
"(2, 2, 1)","(1, 2, 2, 12)",6,0.10639341196001184
"(2, 2, 1)","(1, 2, 2, 12)",9,0.04490012638044334
"(2, 2, 1)","(1, 2, 2, 12)",12,0.026748876185241063
"(2, 2, 1)","(2, 0, 0, 12)",6,0.012763865477503149
"(2, 2, 1)","(2, 0, 0, 12)",9,0.013907948001326435
"(2, 2, 1)","(2, 0, 0, 12)",12,0.11041470043732682
"(2, 2, 1)","(2, 0, 1, 12)",6,0.012964017203397737
"(2, 2, 1)","(2, 0, 1, 12)",9,0.014255902171379672
"(2, 2, 1)","(2, 0, 1, 12)",12,0.1144605145024295
"(2, 2, 1)","(2, 0, 2, 12)",6,0.022358563689303265
"(2, 2, 1)","(2, 0, 2, 12)",9,0.011316291961394116
"(2, 2, 1)","(2, 0, 2, 12)",12,2011.0344793223587
"(2, 2, 1)","(2, 1, 0, 12)",6,0.02156674010974874
"(2, 2, 1)","(2, 1, 0, 12)",9,0.02354370398891468
"(2, 2, 1)","(2, 1, 0, 12)",12,0.05167544008257761
"(2, 2, 1)","(2, 1, 1, 12)",6,0.01633489676381373
"(2, 2, 1)","(2, 1, 1, 12)",9,0.023648210997062734
"(2, 2, 1)","(2, 1, 1, 12)",12,0.055952708342630005
"(2, 2, 1)","(2, 1, 2, 12)",6,257216124957.00937
"(2, 2, 1)","(2, 1, 2, 12)",9,151.12292886379203
"(2, 2, 1)","(2, 1, 2, 12)",12,0.07620023705175755
"(2, 2, 1)","(2, 2, 0, 12)",6,0.07290439938146343
"(2, 2, 1)","(2, 2, 0, 12)",9,0.03365662403541512
"(2, 2, 1)","(2, 2, 0, 12)",12,0.041599398177391056
"(2, 2, 1)","(2, 2, 1, 12)",6,0.02362774912331814
"(2, 2, 1)","(2, 2, 1, 12)",9,0.03000216381653771
"(2, 2, 1)","(2, 2, 1, 12)",12,0.04010707748618289
"(2, 2, 1)","(2, 2, 2, 12)",6,0.10385921033054206
"(2, 2, 1)","(2, 2, 2, 12)",9,0.07797159804538573
"(2, 2, 1)","(2, 2, 2, 12)",12,0.03968151812655905
"(2, 2, 2)","(0, 0, 0, 12)",6,0.01744029159463167
"(2, 2, 2)","(0, 0, 0, 12)",9,0.01377242373694993
"(2, 2, 2)","(0, 0, 0, 12)",12,0.1087798858581293
"(2, 2, 2)","(0, 0, 1, 12)",6,0.013146675013318591
"(2, 2, 2)","(0, 0, 1, 12)",9,0.013896249081557387
"(2, 2, 2)","(0, 0, 1, 12)",12,0.10781946177175517
"(2, 2, 2)","(0, 0, 2, 12)",6,0.006363116696604745
"(2, 2, 2)","(0, 0, 2, 12)",9,0.013932808681981521
"(2, 2, 2)","(0, 0, 2, 12)",12,4.048426800368223
"(2, 2, 2)","(0, 1, 0, 12)",6,0.07062180558151622
"(2, 2, 2)","(0, 1, 0, 12)",9,0.041486928426406486
"(2, 2, 2)","(0, 1, 0, 12)",12,0.14031311975037622
"(2, 2, 2)","(0, 1, 1, 12)",6,0.03429192461751997
"(2, 2, 2)","(0, 1, 1, 12)",9,0.017654271919246255
"(2, 2, 2)","(0, 1, 1, 12)",12,0.08375078171999802
"(2, 2, 2)","(0, 1, 2, 12)",6,4.457882654053809e+19
"(2, 2, 2)","(0, 1, 2, 12)",9,112313076153906.36
"(2, 2, 2)","(0, 1, 2, 12)",12,16246775372609.76
"(2, 2, 2)","(0, 2, 0, 12)",6,0.13766776060727146
"(2, 2, 2)","(0, 2, 0, 12)",9,0.11485473785058375
"(2, 2, 2)","(0, 2, 0, 12)",12,0.3000296321213534
"(2, 2, 2)","(0, 2, 1, 12)",6,0.10008784988839677
"(2, 2, 2)","(0, 2, 1, 12)",9,0.06573638064781485
"(2, 2, 2)","(0, 2, 1, 12)",12,0.1413459066639571
"(2, 2, 2)","(0, 2, 2, 12)",6,8352481310555.921
"(2, 2, 2)","(0, 2, 2, 12)",9,19012.773251053706
"(2, 2, 2)","(0, 2, 2, 12)",12,0.027576467624219933
"(2, 2, 2)","(1, 0, 0, 12)",6,0.011861815963147315
"(2, 2, 2)","(1, 0, 0, 12)",9,0.01520721323557784
"(2, 2, 2)","(1, 0, 0, 12)",12,0.10477477830308385
"(2, 2, 2)","(1, 0, 1, 12)",6,0.012762973473510462
"(2, 2, 2)","(1, 0, 1, 12)",9,0.01604906967819529
"(2, 2, 2)","(1, 0, 1, 12)",12,0.10305003089920207
"(2, 2, 2)","(1, 0, 2, 12)",6,0.013435901097794698
"(2, 2, 2)","(1, 0, 2, 12)",9,0.09080222669902455
"(2, 2, 2)","(1, 0, 2, 12)",12,29464.949128629814
"(2, 2, 2)","(1, 1, 0, 12)",6,0.0448944102020204
"(2, 2, 2)","(1, 1, 0, 12)",9,0.05936045545000596
"(2, 2, 2)","(1, 1, 0, 12)",12,0.02873118011674709
"(2, 2, 2)","(1, 1, 1, 12)",6,0.022454257314256487
"(2, 2, 2)","(1, 1, 1, 12)",9,0.019131254451396025
"(2, 2, 2)","(1, 1, 1, 12)",12,0.04488561495478771
"(2, 2, 2)","(1, 1, 2, 12)",6,5.546932135500758e+19
"(2, 2, 2)","(1, 1, 2, 12)",9,19689082191307.44
"(2, 2, 2)","(1, 1, 2, 12)",12,26189555231166.48
"(2, 2, 2)","(1, 2, 0, 12)",6,0.11185725714281902
"(2, 2, 2)","(1, 2, 0, 12)",9,0.06967444317675645
"(2, 2, 2)","(1, 2, 0, 12)",12,0.07726910225422029
"(2, 2, 2)","(1, 2, 1, 12)",6,0.05551456755452181
"(2, 2, 2)","(1, 2, 1, 12)",9,0.02893496958842657
"(2, 2, 2)","(1, 2, 1, 12)",12,0.027181881961838416
"(2, 2, 2)","(1, 2, 2, 12)",6,228352939400.9838
"(2, 2, 2)","(1, 2, 2, 12)",9,229.78592712609765
"(2, 2, 2)","(1, 2, 2, 12)",12,0.0253735974531499
"(2, 2, 2)","(2, 0, 0, 12)",6,0.012715817513749983
"(2, 2, 2)","(2, 0, 0, 12)",9,0.01175585912591787
"(2, 2, 2)","(2, 0, 0, 12)",12,0.10328118267043211
"(2, 2, 2)","(2, 0, 1, 12)",6,0.013897388412079029
"(2, 2, 2)","(2, 0, 1, 12)",9,0.012109749710205495
"(2, 2, 2)","(2, 0, 1, 12)",12,0.11244490185794913
"(2, 2, 2)","(2, 0, 2, 12)",6,0.02182950752704936
"(2, 2, 2)","(2, 0, 2, 12)",9,0.01084697261775383
"(2, 2, 2)","(2, 0, 2, 12)",12,2282.9393004458775
"(2, 2, 2)","(2, 1, 0, 12)",6,0.02564663739403415
"(2, 2, 2)","(2, 1, 0, 12)",9,0.023937268405204434
"(2, 2, 2)","(2, 1, 0, 12)",12,0.0486590559171361
"(2, 2, 2)","(2, 1, 1, 12)",6,0.020620121792878473
"(2, 2, 2)","(2, 1, 1, 12)",9,0.024371901171079718
"(2, 2, 2)","(2, 1, 1, 12)",12,0.05275933292433705
"(2, 2, 2)","(2, 1, 2, 12)",6,4.7816861268690395e+19
"(2, 2, 2)","(2, 1, 2, 12)",9,5344738874903.812
"(2, 2, 2)","(2, 1, 2, 12)",12,16485687857010.447
"(2, 2, 2)","(2, 2, 0, 12)",6,0.0760683991613814
"(2, 2, 2)","(2, 2, 0, 12)",9,0.03362026164045787
"(2, 2, 2)","(2, 2, 0, 12)",12,0.038518452380691515
"(2, 2, 2)","(2, 2, 1, 12)",6,0.028457778670158747
"(2, 2, 2)","(2, 2, 1, 12)",9,0.031838008279472106
"(2, 2, 2)","(2, 2, 1, 12)",12,0.03783632555386899
"(2, 2, 2)","(2, 2, 2, 12)",6,333313153647.80066
"(2, 2, 2)","(2, 2, 2, 12)",9,113.02029513833608
"(2, 2, 2)","(2, 2, 2, 12)",12,0.03683328699904862
